,tCont,vYSmooth
1030,0.725333333,-1.162320193
1031,0.726,-0.719103289
1032,0.726666667,-0.284530559
1033,0.727333333,0.098641372
1034,0.728,0.463840049
1035,0.728666667,0.8742258
1036,0.729333333,1.210799144
1037,0.73,1.513399154
1038,0.730666667,1.804694689
1039,0.731333333,2.050696817
1040,0.732,2.301571089
1041,0.732666667,2.520748618
1042,0.733333333,2.741140435
1043,0.734,2.917971074
1044,0.734666667,3.132985459
1045,0.735333333,3.293891291
1046,0.736,3.479381456
1047,0.736666667,3.65872751
1048,0.737333333,3.825847809
1049,0.738,3.98756725
1050,0.738666667,4.151442513
1051,0.739333333,4.341876968
1052,0.74,4.469150946
1053,0.740666667,4.57638862
1054,0.741333333,4.712060724
1055,0.742,4.862324486
1056,0.742666667,4.997620872
1057,0.743333333,5.140031906
1058,0.744,5.246843739
1059,0.744666667,5.367888106
1060,0.745333333,5.511565039
1061,0.746,5.627878342
1062,0.746666667,5.769235068
1063,0.747333333,5.898506336
1064,0.748,6.066080739
1065,0.748666667,6.189529305
1066,0.749333333,6.377946923
1067,0.75,6.660498274
1068,0.750666667,6.88604764
1069,0.751333333,7.113407364
1070,0.752,7.336079972
1071,0.752666667,7.593257799
1072,0.753333333,7.916106092
1073,0.754,8.209009244
1074,0.754666667,8.51005184
1075,0.755333333,8.855628253
1076,0.756,9.222379722
1077,0.756666667,9.633542334
1078,0.757333333,10.04243603
1079,0.758,10.52079999
1080,0.758666667,11.03576136
1081,0.759333333,11.54091887
1082,0.76,12.21812203
1083,0.760666667,12.95543816
1084,0.761333333,13.72793292
1085,0.762,14.5944494
1086,0.762666667,15.52620942
1087,0.763333333,16.53957499
1088,0.764,17.7689201
1089,0.764666667,19.08314003
1090,0.765333333,20.53339624
1091,0.766,4.030247219
1092,0.766666667,5.520361059
1093,0.767333333,7.144156097
1094,0.768,-9.233692143
1095,0.768666667,-8.047885263
1096,0.769333333,-6.833603029
1097,0.77,-5.735636074
1098,0.770666667,-4.815377982
1099,0.771333333,-3.902594302
1100,0.772,-3.069824766
1101,0.772666667,-2.323384923
1102,0.773333333,-1.637739706
1103,0.774,-1.02548812
1104,0.774666667,-0.467248617
1105,0.775333333,0.084018825
1106,0.776,0.650336005
1107,0.776666667,1.13791368
1108,0.777333333,1.59951049
1109,0.778,2.052196031
1110,0.778666667,2.470974236
1111,0.779333333,2.927247594
1112,0.78,3.364509179
1113,0.780666667,3.780995161
1114,0.781333333,4.198338613
1115,0.782,4.630700775
1116,0.782666667,5.034710549
1117,0.783333333,5.482107089
1118,0.784,5.939080051
1119,0.784666667,6.411272558
1120,0.785333333,6.917548851
1121,0.786,7.446746207
1122,0.786666667,8.01726896
1123,0.787333333,8.567787221
1124,0.788,9.179632169
1125,0.788666667,9.8507937
1126,0.789333333,10.56018793
1127,0.79,11.44134157
1128,0.790666667,12.21399272
1129,0.791333333,13.06785091
1130,0.792,14.02797207
1131,0.792666667,15.13669577
1132,0.793333333,16.32154986
1133,0.794,17.54552012
1134,0.794666667,18.88959017
1135,0.795333333,20.43726031
1136,0.796,22.02535578
1137,0.796666667,23.7456608
1138,0.797333333,25.68000108
1139,0.798,12.08286985
1140,0.798666667,-1.220330873
1141,0.799333333,0.915273762
1142,0.8,2.874035919
1143,0.800666667,-10.42755699
1144,0.801333333,-8.633601858
1145,0.802,-7.00421189
1146,0.802666667,-5.480662838
1147,0.803333333,-4.003848599
1148,0.804,-2.670965011
1149,0.804666667,-1.309482881
1150,0.805333333,0.017035416
1151,0.806,1.330855994
1152,0.806666667,2.600108359
1153,0.807333333,-11.17917438
1154,0.808,-10.02223748
1155,0.808666667,-8.985773628
1156,0.809333333,-8.030729023
1157,0.81,-6.911463375
1158,0.810666667,-5.828685309
1159,0.811333333,-4.848134466
1160,0.812,-3.943479559
1161,0.812666667,-3.122463442
1162,0.813333333,-2.432489549
1163,0.814,-1.757756198
1164,0.814666667,-1.072363569
1165,0.815333333,-0.467140761
1166,0.816,0.095321289
1167,0.816666667,0.599483891
1168,0.817333333,1.078380435
1169,0.818,1.442404363
1170,0.818666667,1.819136288
1171,0.819333333,2.184578953
1172,0.82,2.500306144
1173,0.820666667,2.796912107
1174,0.821333333,3.059012682
1175,0.822,3.294534205
1176,0.822666667,3.522197317
1177,0.823333333,3.722862313
1178,0.824,3.93639506
1179,0.824666667,4.14083618
1180,0.825333333,4.325522569
1181,0.826,4.473991847
1182,0.826666667,4.624535417
1183,0.827333333,4.815368756
1184,0.828,4.989643229
1185,0.828666667,5.122002285
1186,0.829333333,5.260402908
1187,0.83,5.379706212
1188,0.830666667,5.496313254
1189,0.831333333,5.629756156
1190,0.832,5.775894817
1191,0.832666667,5.919514484
1192,0.833333333,6.050127615
1193,0.834,6.179145967
1194,0.834666667,6.320372286
1195,0.835333333,6.460990116
1196,0.836,6.630656216
1197,0.836666667,6.806877898
1198,0.837333333,6.996578864
1199,0.838,7.1838655
1200,0.838666667,7.407692747
1201,0.839333333,7.632528671
1202,0.84,7.894713522
1203,0.840666667,8.193525961
1204,0.841333333,8.539114575
1205,0.842,8.872827657
1206,0.842666667,9.275112679
1207,0.843333333,9.709841178
1208,0.844,10.16772333
1209,0.844666667,10.64427217
1210,0.845333333,-1.653708199
1211,0.846,-1.235173319
1212,0.846666667,-0.859477197
1213,0.847333333,-0.478280207
1214,0.848,-0.136582825
1215,0.848666667,0.135799136
1216,0.849333333,0.370667748
1217,0.85,0.639871613
1218,0.850666667,0.872031314
1219,0.851333333,1.08160085
1220,0.852,1.306046561
1221,0.852666667,1.499416655
1222,0.853333333,1.667924327
1223,0.854,1.816417147
1224,0.854666667,1.972007946
1225,0.855333333,2.114428653
1226,0.856,2.227893903
1227,0.856666667,2.342667413
1228,0.857333333,2.471315646
1229,0.858,2.600976508
1230,0.858666667,2.7048379
1231,0.859333333,2.84667088
1232,0.86,2.973341109
1233,0.860666667,3.083671109
1234,0.861333333,3.194160228
1235,0.862,3.296634174
1236,0.862666667,3.420487488
1237,0.863333333,3.552889247
1238,0.864,3.650680796
1239,0.864666667,3.755369648
1240,0.865333333,3.843358058
1241,0.866,3.917579764
1242,0.866666667,3.997175282
1243,0.867333333,4.06145609
1244,0.868,4.179877411
1245,0.868666667,4.207461305
1246,0.869333333,4.361322354
1247,0.87,4.536192507
1248,0.870666667,4.686139998
1249,0.871333333,4.817406126
1250,0.872,4.941672031
1251,0.872666667,5.052286025
1252,0.873333333,5.211019177
1253,0.874,5.329917132
1254,0.874666667,5.481176615
1255,0.875333333,5.656422712
1256,0.876,5.815037721
1257,0.876666667,6.038122909
1258,0.877333333,6.154697022
1259,0.878,6.335926696
1260,0.878666667,6.649481925
1261,0.879333333,6.791705704
1262,0.88,6.988277972
1263,0.880666667,7.279277756
1264,0.881333333,7.602839141
1265,0.882,7.969934795
1266,0.882666667,8.457123545
1267,0.883333333,9.221732304
1268,0.884,9.55588973
1269,0.884666667,10.43695107
1270,0.885333333,10.95929386
1271,0.886,0.627470141
1272,0.886666667,1.251526304
1273,0.887333333,1.767457226
1274,0.888,1.839157848
1275,0.888666667,1.992612003
1276,0.889333333,2.061069745
1277,0.89,2.161914616
1278,0.890666667,2.262453687
1279,0.891333333,2.351808314
1280,0.892,2.459450908
1281,0.892666667,2.533061012
1282,0.893333333,2.57460514
1283,0.894,2.841383349
1284,0.894666667,3.052958953
1285,0.895333333,3.214918475
1286,0.896,3.390373451
1287,0.896666667,3.493438895
1288,0.897333333,3.642498988
1289,0.898,3.736134265
1290,0.898666667,3.833544129
1291,0.899333333,3.933530994
1292,0.9,3.997036257
1293,0.900666667,4.071920852
1294,0.901333333,4.158074977
1295,0.902,4.20999812
1296,0.902666667,4.257798759
1297,0.903333333,4.314981103
1298,0.904,4.357398235
1299,0.904666667,4.405566552
1300,0.905333333,4.459946595
1301,0.906,4.493798719
1302,0.906666667,4.51893407
1303,0.907333333,4.528423636
1304,0.908,4.540392921
1305,0.908666667,4.527058439
1306,0.909333333,4.497705355
1307,0.91,4.507216795
1308,0.910666667,4.508956527
1309,0.911333333,4.506406342
1310,0.912,4.491023226
1311,0.912666667,4.491999096
1312,0.913333333,4.469857212
1313,0.914,4.41685794
1314,0.914666667,4.393178212
1315,0.915333333,4.362909835
1316,0.916,4.319321094
1317,0.916666667,4.277100401
1318,0.917333333,4.220847867
1319,0.918,4.170962114
1320,0.918666667,4.107048711
1321,0.919333333,4.046356328
1322,0.92,3.964312291
1323,0.920666667,3.891454469
1324,0.921333333,3.812350475
1325,0.922,3.693194585
1326,0.922666667,3.578771386
1327,0.923333333,3.49821925
1328,0.924,3.509818526
1329,0.924666667,3.368720128
1330,0.925333333,3.282013947
1331,0.926,3.22978496
1332,0.926666667,3.154253694
1333,0.927333333,3.10640127
1334,0.928,3.05888551
1335,0.928666667,3.013954383
1336,0.929333333,2.965156359
1337,0.93,2.946673031
1338,0.930666667,2.92715638
1339,0.931333333,2.920788512
1340,0.932,2.925410817
1341,0.932666667,2.938409555
1342,0.933333333,2.951395165
1343,0.934,2.941498594
1344,0.934666667,2.960953817
1345,0.935333333,2.978706966
1346,0.936,2.955574184
1347,0.936666667,2.983588268
1348,0.937333333,3.022009102
1349,0.938,3.054196402
1350,0.938666667,3.073277865
1351,0.939333333,3.093201917
1352,0.94,3.112870877
1353,0.940666667,3.137063006
1354,0.941333333,3.187069841
1355,0.942,3.238673129
1356,0.942666667,3.2677906
1357,0.943333333,3.302757952
1358,0.944,3.323437685
1359,0.944666667,3.381811952
1360,0.945333333,3.402786345
1361,0.946,3.509039885
1362,0.946666667,3.583031749
1363,0.947333333,3.668528162
1364,0.948,3.72427259
1365,0.948666667,3.731976652
1366,0.949333333,3.820253844
1367,0.95,3.909042525
1368,0.950666667,3.976953147
1369,0.951333333,4.054400231
1370,0.952,4.156519639
1371,0.952666667,4.235941082
1372,0.953333333,4.367891049
1373,0.954,4.435499161
1374,0.954666667,4.535635054
1375,0.955333333,4.662119043
1376,0.956,4.786401019
1377,0.956666667,4.853013063
1378,0.957333333,4.865872172
1379,0.958,4.858187863
1380,0.958666667,4.872977764
1381,0.959333333,4.89059844
1382,0.96,4.969153007
1383,0.960666667,4.999452491
1384,0.961333333,5.088341311
1385,0.962,5.17808711
1386,0.962666667,5.244565777
1387,0.963333333,5.303767137
1388,0.964,5.493855777
1389,0.964666667,5.535198011
1390,0.965333333,5.579973024
1391,0.966,5.659887082
1392,0.966666667,5.71166773
1393,0.967333333,5.773259809
1394,0.968,5.842508253
1395,0.968666667,5.912097303
1396,0.969333333,5.93020184
1397,0.97,6.182680531
1398,0.970666667,6.202634706
1399,0.971333333,6.165070766
1400,0.972,6.089987977
1401,0.972666667,6.105430425
1402,0.973333333,6.264346611
1403,0.974,6.216269969
1404,0.974666667,6.202721361
1405,0.975333333,6.154148112
1406,0.976,6.117361908
1407,0.976666667,6.035033067
1408,0.977333333,6.007715452
1409,0.978,5.953476011
1410,0.978666667,5.902109632
1411,0.979333333,5.885450527
1412,0.98,5.81204694
1413,0.980666667,5.754108079
1414,0.981333333,5.698038492
1415,0.982,5.584409313
1416,0.982666667,5.485446093
1417,0.983333333,5.439230183
1418,0.984,5.389907805
1419,0.984666667,5.345210534
1420,0.985333333,5.315343943
1421,0.986,5.316822607
1422,0.986666667,5.262526826
1423,0.987333333,5.245749432
1424,0.988,5.223239129
1425,0.988666667,5.265521329
1426,0.989333333,5.303863392
1427,0.99,5.36820427
1428,0.990666667,5.449994876
1429,0.991333333,5.527667814
1430,0.992,5.611219212
1431,0.992666667,5.707231972
1432,0.993333333,5.746848936
1433,0.994,5.755007139
1434,0.994666667,1.880806458
1435,0.995333333,1.920525729
1436,0.996,1.955273518
1437,0.996666667,1.973369604
1438,0.997333333,2.004334245
1439,0.998,2.016291501
1440,0.998666667,2.037557759
1441,0.999333333,2.049710004
1442,1,2.0362972
1443,1.000666667,2.056507994
1444,1.001333333,2.07992368
1445,1.002,2.105376654
1446,1.002666667,2.130569028
1447,1.003333333,2.123491833
1448,1.004,2.149066274
1449,1.004666667,2.180232648
1450,1.005333333,2.21881871
1451,1.006,2.241125026
1452,1.006666667,2.29477687
1453,1.007333333,2.329366459
1454,1.008,2.36986666
1455,1.008666667,2.389264264
1456,1.009333333,2.404321283
1457,1.01,2.455928992
1458,1.010666667,2.52980222
1459,1.011333333,2.524966415
1460,1.012,2.571381639
1461,1.012666667,2.585575785
1462,1.013333333,2.662505365
1463,1.014,2.727864577
1464,1.014666667,2.812727396
1465,1.015333333,2.908283498
1466,1.016,2.988163821
1467,1.016666667,3.067222079
1468,1.017333333,3.167520626
1469,1.018,3.241598465
1470,1.018666667,3.311777174
1471,1.019333333,3.32401402
1472,1.02,3.375038396
1473,1.020666667,3.437816952
1474,1.021333333,3.521515834
1475,1.022,3.60637532
1476,1.022666667,3.667936789
1477,1.023333333,3.724240353
1478,1.024,3.818278194
1479,1.024666667,3.908708492
1480,1.025333333,4.018939164
1481,1.026,4.090497521
1482,1.026666667,4.160276703
1483,1.027333333,4.190284044
1484,1.028,4.246288012
1485,1.028666667,4.341886917
1486,1.029333333,4.391139213
1487,1.03,4.51389742
1488,1.030666667,4.589985537
1489,1.031333333,4.664999424
1490,1.032,4.77643763
1491,1.032666667,4.899357788
1492,1.033333333,5.010360019
1493,1.034,5.115794566
1494,1.034666667,5.270000927
1495,1.035333333,5.417800772
1496,1.036,5.524869766
1497,1.036666667,5.636494772
1498,1.037333333,5.725525697
1499,1.038,5.842188288
1500,1.038666667,5.998802503
1501,1.039333333,6.077571322
1502,1.04,6.220125899
1503,1.040666667,6.296002441
1504,1.041333333,6.357119073
1505,1.042,6.486713016
1506,1.042666667,6.563054965
1507,1.043333333,6.632540344
1508,1.044,6.711956287
1509,1.044666667,6.777166793
1510,1.045333333,6.808799785
1511,1.046,6.808916944
1512,1.046666667,6.812349554
1513,1.047333333,6.793338598
1514,1.048,6.800691511
